"type_name","team_name","selected_by","total_points","team_code","team_id","status","first_name","second_name","now_cost","value_form","value_season","points_per_game","ep_next","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","ea_index","bps","team"
"Forward","Newcastle",0,0,4,12,"a","Facundo","Ferreyra",56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
"Defender","Liverpool",0.3,22,14,9,"a","Javier","Manquillo",45,0,4.9,2.2,0,759,0,0,2,11,0,0,0,3,0,0,1,93,116,9
"Midfielder","Man City",1.5,50,43,10,"a","Frank","Lampard",52,0.1,9.6,2.5,0.8,455,5,2,0,6,0,0,0,1,0,0,0,185,160,10
"Midfielder","Crystal Palace",0.6,23,31,5,"a","Jordon","Mutch",50,0.2,4.6,1.9,1.3,721,0,2,2,13,0,0,0,4,0,0,0,57,69,5
"Defender","West Brom",0,2,35,19,"a","Jason","Davidson",42,0,0.5,1,0,102,0,0,0,3,0,0,0,0,0,0,0,7,8,19
"Defender","West Brom",0.1,12,35,19,"a","Cristian","Gamboa",42,0,2.9,1.2,0,242,0,1,0,3,0,0,0,1,0,0,0,30,65,19
"Goalkeeper","Liverpool",0,4,14,9,"i","Bradley","Jones",49,0,0.8,1.3,0,195,0,0,0,5,0,0,0,0,0,4,0,13,23,9
"Midfielder","Southampton",0,0,20,14,"u","Saphir","Taïder",54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
"Defender","QPR",0.3,56,52,13,"i","Mauricio","Isla",47,0.4,11.9,2.8,0,1722,0,2,5,35,0,0,0,4,0,0,10,216,335,13
"Defender","Aston Villa",5.5,70,7,2,"d","Aly","Cissokho",47,0.1,14.9,2.8,0.3,2129,0,0,7,31,1,0,0,1,0,0,7,200,343,2
"Midfielder","Man City",0,0,43,10,"u","Bruno","Zuculini",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
"Goalkeeper","Southampton",16.4,104,20,14,"a","Fraser","Forster",56,0.7,18.6,4,3.8,2340,0,0,12,19,0,0,0,1,0,50,0,274,390,14
"Defender","Sunderland",0.8,76,56,17,"a","Santiago","Vergini",45,1,16.9,3,4.5,2205,0,0,9,33,1,0,0,5,0,0,9,248,391,17
"Defender","Man City",0.9,49,43,10,"a","Eliaquim","Mangala",60,0.3,8.2,3.3,2,1333,0,1,6,14,1,0,0,3,1,0,5,173,269,10
"Midfielder","Newcastle",0.1,12,4,12,"i","Rolando","Aarons",47,0,2.6,4,0,105,1,1,1,2,0,0,0,1,0,0,0,24,26,12
"Defender","Crystal Palace",0,0,31,5,"u","Jerome","Binnom-Williams",44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"Defender","Man Utd",0.1,0,1,11,"a","Reece","James",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
"Defender","Man Utd",0.9,16,1,11,"a","Tyler","Blackett",39,0,4.1,1.8,0,624,0,0,2,10,0,0,0,3,1,0,2,64,121,11
"Midfielder","Everton",0.1,5,11,6,"d","Christian","Atsu",57,0,0.9,1.2,0.2,107,0,0,0,5,0,0,0,0,0,0,0,9,26,6
